Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,ATMO Score
2023/08/16 00:00:00,2023/08/16 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,106.0,106.025,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/17 00:00:00,2023/08/17 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,112.8,112.825,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/18 00:00:00,2023/08/18 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,112.3,112.25,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/19 00:00:00,2023/08/19 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,92.5,92.5,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/08/20 00:00:00,2023/08/20 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,124.3,124.325,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/21 00:00:00,2023/08/21 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,120.6,120.575,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/22 00:00:00,2023/08/22 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,132.0,132.0,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,4.0
2023/08/23 00:00:00,2023/08/23 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,138.8,138.8,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,4.0
2023/08/24 00:00:00,2023/08/24 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,121.1,121.125,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/25 00:00:00,2023/08/25 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,116.6,116.6,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
